O*NET-SOC Code,Title,dv_rating_alpha,dv_rating_beta,dv_rating_gamma,human_rating_alpha,human_rating_beta,human_rating_gamma,alpha_new,beta_new,gamma_new,dv_rating_new,time_based_score
47-2171.00,Reinforcing Iron and Rebar Workers,0.0,0.0714285714285714,0.1428571428571428,0.0,0.0,0.0,0.0,0.0714285714285714,0.1428571428571428,0.0714285714285714,0.10845354589597236
47-2181.00,Roofers,0.0,0.04,0.08,0.0,0.0,0.0,0.0294117647058823,0.0294117647058823,0.0294117647058823,0.0294117647058823,
47-2211.00,Sheet Metal Workers,0.0,0.0657894736842105,0.131578947368421,0.0,0.0394736842105263,0.0789473684210526,0.0294117647058823,0.0588235294117647,0.088235294117647,0.0588235294117647,
47-2221.00,Structural Iron and Steel Workers,0.0,0.0285714285714285,0.0571428571428571,0.0,0.0,0.0,0.0,0.02,0.04,0.02,
47-2231.00,Solar Photovoltaic Installers,0.0,0.11,0.22,0.0,0.11,0.22,0.1428571428571428,0.2857142857142857,0.4285714285714285,0.2857142857142857,0.2643283585742574
47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47-3012.00,Helpers--Carpenters,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
47-3013.00,Helpers--Electricians,0.024390243902439,0.024390243902439,0.024390243902439,0.0,0.0,0.0,0.0,0.032258064516129,0.064516129032258,0.032258064516129,
47-3014.00,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
47-3015.00,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
47-3016.00,Helpers--Roofers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
47-4011.00,Construction and Building Inspectors,0.0,0.2413793103448275,0.4827586206896551,0.0,0.1379310344827586,0.2758620689655172,0.1785714285714285,0.25,0.3214285714285714,0.25,0.2870180068468785
47-4011.01,Energy Auditors,0.0,0.4268292682926829,0.8536585365853658,0.1463414634146341,0.4268292682926829,0.7073170731707318,0.5454545454545454,0.5909090909090909,0.6363636363636364,0.5909090909090909,0.6233371436651105
47-4021.00,Elevator and Escalator Installers and Repairers,0.1578947368421052,0.1842105263157894,0.2105263157894736,0.0,0.0789473684210526,0.1578947368421052,0.0909090909090909,0.1136363636363636,0.1363636363636363,0.1136363636363636,
47-4031.00,Fence Erectors,0.0512820512820512,0.0512820512820512,0.0512820512820512,0.0,0.0256410256410256,0.0512820512820512,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,
47-4041.00,Hazardous Materials Removal Workers,0.032258064516129,0.0806451612903225,0.1290322580645161,0.0,0.032258064516129,0.064516129032258,0.0,0.0625,0.125,0.0625,
47-4051.00,Highway Maintenance Workers,0.0,0.0161290322580645,0.032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
47-4061.00,Rail-Track Laying and Maintenance Equipment Operators,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
47-4071.00,Septic Tank Servicers and Sewer Pipe Cleaners,0.0625,0.078125,0.09375,0.03125,0.09375,0.15625,0.0294117647058823,0.088235294117647,0.1470588235294117,0.088235294117647,
47-4091.00,Segmental Pavers,0.0,0.0416666666666666,0.0833333333333333,0.0,0.0833333333333333,0.1666666666666666,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,
47-4099.03,Weatherization Installers and Technicians,0.15,0.2,0.25,0.05,0.2,0.35,0.25,0.25,0.25,0.25,0.26384336889957083
47-5011.00,"Derrick Operators, Oil and Gas",0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,
47-5012.00,"Rotary Drill Operators, Oil and Gas",0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0,0.0263157894736842,0.0526315789473684,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,
47-5013.00,"Service Unit Operators, Oil and Gas",0.064516129032258,0.064516129032258,0.064516129032258,0.064516129032258,0.1451612903225806,0.2258064516129032,0.0769230769230769,0.0961538461538461,0.1153846153846153,0.0961538461538461,
47-5022.00,"Excavating and Loading Machine and Dragline Operators, Surface Mining",0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545454,0.0454545454545454,0.0454545454545454,0.0454545454545454,0.09956858769111508
47-5023.00,"Earth Drillers, Except Oil and Gas",0.0909090909090909,0.1363636363636363,0.1818181818181818,0.0,0.1136363636363636,0.2272727272727273,0.2,0.2,0.2,0.2,
47-5032.00,"Explosives Workers, Ordnance Handling Experts, and Blasters",0.125,0.1354166666666666,0.1458333333333333,0.0208333333333333,0.1145833333333333,0.2083333333333333,0.0,0.0405405405405405,0.081081081081081,0.0405405405405405,
47-5041.00,Continuous Mining Machine Operators,0.0,0.0,0.0,0.0,0.06,0.12,0.0,0.0,0.0,0.0,0.0
47-5043.00,"Roof Bolters, Mining",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
47-5044.00,"Loading and Moving Machine Operators, Underground Mining",0.0232558139534883,0.0232558139534883,0.0232558139534883,0.0232558139534883,0.0813953488372093,0.1395348837209302,0.048780487804878,0.073170731707317,0.0975609756097561,0.073170731707317,
47-5051.00,"Rock Splitters, Quarry",0.0,0.0769230769230769,0.1538461538461538,0.0,0.0769230769230769,0.1538461538461538,0.0,0.0357142857142857,0.0714285714285714,0.0357142857142857,0.06371677467646876
47-5071.00,"Roustabouts, Oil and Gas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
47-5081.00,Helpers--Extraction Workers,0.0,0.0,0.0,0.0,0.0652173913043478,0.1304347826086956,0.0,0.0,0.0,0.0,
49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers",0.0256410256410256,0.4102564102564102,0.7948717948717948,0.0769230769230769,0.2692307692307692,0.4615384615384615,0.1481481481481481,0.3703703703703703,0.5925925925925926,0.3703703703703703,
49-2011.00,"Computer, Automated Teller, and Office Machine Repairers",0.2857142857142857,0.3673469387755101,0.4489795918367346,0.0816326530612244,0.2040816326530612,0.3265306122448979,0.1923076923076923,0.2692307692307692,0.3461538461538461,0.2692307692307692,
49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers",0.0476190476190476,0.1071428571428571,0.1666666666666666,0.0476190476190476,0.0833333333333333,0.119047619047619,0.0833333333333333,0.1111111111111111,0.1388888888888889,0.1111111111111111,
49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers",0.234375,0.28125,0.328125,0.109375,0.203125,0.296875,0.0892857142857142,0.2053571428571428,0.3214285714285714,0.2053571428571428,
49-2091.00,Avionics Technicians,0.12,0.24,0.36,0.08,0.14,0.2,0.2142857142857142,0.2857142857142857,0.3571428571428571,0.2857142857142857,0.3175461114273439
49-2092.00,"Electric Motor, Power Tool, and Related Repairers",0.0961538461538461,0.1057692307692307,0.1153846153846153,0.0,0.0192307692307692,0.0384615384615384,0.0307692307692307,0.0615384615384615,0.0923076923076923,0.0615384615384615,
49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment",0.16,0.24,0.32,0.08,0.16,0.24,0.05,0.125,0.2,0.125,
49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",0.1794871794871795,0.3076923076923077,0.4358974358974359,0.1794871794871795,0.282051282051282,0.3846153846153846,0.238095238095238,0.3809523809523809,0.5238095238095238,0.3809523809523809,
49-2095.00,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",0.24,0.34,0.44,0.0,0.16,0.32,0.1304347826086956,0.1739130434782608,0.217391304347826,0.1739130434782608,
49-2096.00,"Electronic Equipment Installers and Repairers, Motor Vehicles",0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.125,0.25,0.0833333333333333,0.1666666666666666,0.25,0.1666666666666666,0.15111944282895534
49-2097.00,Audiovisual Equipment Installers and Repairers,0.1904761904761904,0.238095238095238,0.2857142857142857,0.0,0.0952380952380952,0.1904761904761904,0.1666666666666666,0.25,0.3333333333333333,0.25,
49-2098.00,Security and Fire Alarm Systems Installers,0.0666666666666666,0.1666666666666666,0.2666666666666666,0.1,0.1833333333333333,0.2666666666666666,0.3333333333333333,0.3611111111111111,0.3888888888888889,0.3611111111111111,
49-3011.00,Aircraft Mechanics and Service Technicians,0.0895522388059701,0.1343283582089552,0.1791044776119403,0.0149253731343283,0.0597014925373134,0.1044776119402985,0.0638297872340425,0.0957446808510638,0.1276595744680851,0.0957446808510638,
49-3021.00,Automotive Body and Related Repairers,0.0,0.0425531914893617,0.0851063829787234,0.0212765957446808,0.0425531914893617,0.0638297872340425,0.0714285714285714,0.0892857142857142,0.1071428571428571,0.0892857142857142,
49-3022.00,Automotive Glass Installers and Repairers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49-3023.00,Automotive Service Technicians and Mechanics,0.0363636363636363,0.0818181818181818,0.1272727272727272,0.0363636363636363,0.0727272727272727,0.109090909090909,0.0606060606060606,0.0909090909090909,0.1212121212121212,0.0909090909090909,
49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
49-3041.00,Farm Equipment Mechanics and Service Technicians,0.1153846153846153,0.1153846153846153,0.1153846153846153,0.1538461538461538,0.173076923076923,0.1923076923076923,0.1875,0.1875,0.1875,0.1875,
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",0.05,0.1,0.15,0.05,0.125,0.2,0.0,0.1,0.2,0.1,0.09297236397876048
49-3043.00,Rail Car Repairers,0.064516129032258,0.0967741935483871,0.1290322580645161,0.064516129032258,0.064516129032258,0.064516129032258,0.0344827586206896,0.0344827586206896,0.0344827586206896,0.0344827586206896,
49-3051.00,Motorboat Mechanics and Service Technicians,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0,0.0384615384615384,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.1249763330135861
49-3052.00,Motorcycle Mechanics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics,0.1428571428571428,0.1785714285714285,0.2142857142857142,0.0714285714285714,0.1071428571428571,0.1428571428571428,0.0714285714285714,0.1071428571428571,0.1428571428571428,0.1071428571428571,0.16897866497651287
49-3091.00,Bicycle Repairers,0.0,0.1034482758620689,0.2068965517241379,0.0689655172413793,0.0689655172413793,0.0689655172413793,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0526315789473684,
49-3092.00,Recreational Vehicle Service Technicians,0.0606060606060606,0.0606060606060606,0.0606060606060606,0.0606060606060606,0.0909090909090909,0.1212121212121212,0.0,0.0277777777777777,0.0555555555555555,0.0277777777777777,0.02947656619217457
49-3093.00,Tire Repairers and Changers,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.03125,0.03125,0.03125,
49-9011.00,Mechanical Door Repairers,0.0909090909090909,0.1363636363636363,0.1818181818181818,0.0454545454545454,0.0681818181818181,0.0909090909090909,0.0967741935483871,0.1290322580645161,0.1612903225806451,0.1290322580645161,
49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door",0.0952380952380952,0.1309523809523809,0.1666666666666666,0.0476190476190476,0.0714285714285714,0.0952380952380952,0.04,0.0666666666666666,0.0933333333333333,0.0666666666666666,
49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",0.0701754385964912,0.1052631578947368,0.1403508771929824,0.0701754385964912,0.1403508771929824,0.2105263157894736,0.1290322580645161,0.1451612903225806,0.1612903225806451,0.1451612903225806,
49-9031.00,Home Appliance Repairers,0.0727272727272727,0.1454545454545454,0.2181818181818181,0.0727272727272727,0.109090909090909,0.1454545454545454,0.0526315789473684,0.0789473684210526,0.1052631578947368,0.0789473684210526,
49-9041.00,Industrial Machinery Mechanics,0.1935483870967742,0.2741935483870967,0.3548387096774194,0.064516129032258,0.1451612903225806,0.2258064516129032,0.2941176470588235,0.3529411764705882,0.4117647058823529,0.3529411764705882,0.28066313135237997
49-9043.00,"Maintenance Workers, Machinery",0.1142857142857142,0.1428571428571428,0.1714285714285714,0.1142857142857142,0.1142857142857142,0.1142857142857142,0.0526315789473684,0.1052631578947368,0.1578947368421052,0.1052631578947368,0.11209926384815003
49-9044.00,Millwrights,0.0,0.0217391304347826,0.0434782608695652,0.0,0.0434782608695652,0.0869565217391304,0.0,0.0,0.0,0.0,0.0
49-9045.00,"Refractory Materials Repairers, Except Brickmasons",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
49-9051.00,Electrical Power-Line Installers and Repairers,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.0416666666666666,
49-9052.00,Telecommunications Line Installers and Repairers,0.03125,0.03125,0.03125,0.0,0.03125,0.0625,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,
49-9061.00,Camera and Photographic Equipment Repairers,0.04,0.24,0.44,0.0,0.04,0.08,0.2,0.25,0.3,0.25,0.08535479158966541
49-9062.00,Medical Equipment Repairers,0.1515151515151515,0.303030303030303,0.4545454545454546,0.2121212121212121,0.2727272727272727,0.3333333333333333,0.2083333333333333,0.25,0.2916666666666667,0.25,
49-9063.00,Musical Instrument Repairers and Tuners,0.0,0.0196078431372549,0.0392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
49-9064.00,Watch and Clock Repairers,0.1333333333333333,0.1999999999999999,0.2666666666666666,0.0666666666666666,0.1666666666666666,0.2666666666666666,0.2666666666666666,0.2666666666666666,0.2666666666666666,0.2666666666666666,0.20477350189468252
49-9071.00,"Maintenance and Repair Workers, General",0.0392156862745098,0.1372549019607843,0.2352941176470588,0.0,0.0784313725490196,0.1568627450980392,0.1025641025641025,0.1153846153846153,0.1282051282051282,0.1153846153846153,
49-9081.00,Wind Turbine Service Technicians,0.0,0.0434782608695652,0.0869565217391304,0.0,0.0434782608695652,0.0869565217391304,0.0,0.125,0.25,0.125,
49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers",0.3214285714285714,0.3214285714285714,0.3214285714285714,0.1785714285714285,0.1964285714285714,0.2142857142857142,0.2068965517241379,0.2586206896551724,0.3103448275862069,0.2586206896551724,
49-9092.00,Commercial Divers,0.0,0.0666666666666666,0.1333333333333333,0.0,0.0888888888888888,0.1777777777777777,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,
49-9094.00,Locksmiths and Safe Repairers,0.08,0.08,0.08,0.08,0.08,0.08,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.09173334820947594
49-9095.00,Manufactured Building and Mobile Home Installers,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.1153846153846153,0.1538461538461538,0.0625,0.09375,0.125,0.09375,
49-9096.00,Riggers,0.0,0.0,0.0,0.0,0.037037037037037,0.074074074074074,0.0,0.0,0.0,0.0,0.0
49-9097.00,Signal and Track Switch Repairers,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0,0.0384615384615384,0.0769230769230769,0.0625,0.0625,0.0625,0.0625,
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",0.0,0.0333333333333333,0.0666666666666666,0.0,0.0,0.0,0.0,0.0277777777777777,0.0555555555555555,0.0277777777777777,0.021416351394841618
49-9099.01,Geothermal Technicians,0.064516129032258,0.2096774193548387,0.3548387096774194,0.2903225806451612,0.3064516129032258,0.3225806451612903,0.1707317073170731,0.2439024390243902,0.3170731707317073,0.2439024390243902,
51-1011.00,First-Line Supervisors of Production and Operating Workers,0.15,0.4,0.65,0.0,0.225,0.45,0.15,0.35,0.55,0.35,0.2798470839903457
51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",0.0,0.025,0.05,0.0,0.025,0.05,0.0,0.01,0.02,0.01,
51-2021.00,"Coil Winders, Tapers, and Finishers",0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.1388888888888889,0.2777777777777778,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.1333333333333333,
51-2022.00,Electrical and Electronic Equipment Assemblers,0.0384615384615384,0.0961538461538461,0.1538461538461538,0.0,0.0576923076923076,0.1153846153846153,0.2,0.22,0.24,0.22,
51-2023.00,Electromechanical Equipment Assemblers,0.0,0.0454545454545454,0.0909090909090909,0.0,0.0,0.0,0.0,0.025,0.05,0.025,
51-2031.00,Engine and Other Machine Assemblers,0.0,0.0952380952380952,0.1904761904761904,0.0,0.0,0.0,0.0,0.0333333333333333,0.0666666666666666,0.0333333333333333,0.057340072071455236
51-2041.00,Structural Metal Fabricators and Fitters,0.0,0.0227272727272727,0.0454545454545454,0.0,0.0227272727272727,0.0454545454545454,0.0,0.02,0.04,0.02,
51-2051.00,Fiberglass Laminators and Fabricators,0.0,0.0208333333333333,0.0416666666666666,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0,0.0,0.0
51-2061.00,Timing Device Assemblers and Adjusters,0.0,0.06,0.12,0.0,0.0,0.0,0.0,0.0384615384615384,0.0769230769230769,0.0384615384615384,
51-2092.00,Team Assemblers,0.1764705882352941,0.2352941176470588,0.2941176470588235,0.0,0.088235294117647,0.1764705882352941,0.1875,0.21875,0.25,0.21875,
51-3011.00,Bakers,0.1470588235294117,0.2647058823529412,0.3823529411764705,0.088235294117647,0.1176470588235294,0.1470588235294117,0.25,0.275,0.3,0.275,0.13145791805117352
51-3021.00,Butchers and Meat Cutters,0.0526315789473684,0.131578947368421,0.2105263157894736,0.0,0.0263157894736842,0.0526315789473684,0.0,0.1470588235294117,0.2941176470588235,0.1470588235294117,
51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
51-3023.00,Slaughterers and Meat Packers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0,0.0666666666666666,0.1333333333333333,0.0333333333333333,0.05,0.0666666666666666,0.05,
51-3092.00,Food Batchmakers,0.1025641025641025,0.1153846153846153,0.1282051282051282,0.1282051282051282,0.1538461538461538,0.1794871794871795,0.0833333333333333,0.0972222222222222,0.1111111111111111,0.0972222222222222,0.08934494678222424
51-3093.00,Food Cooking Machine Operators and Tenders,0.1290322580645161,0.1290322580645161,0.1290322580645161,0.0,0.032258064516129,0.064516129032258,0.05,0.075,0.1,0.075,
51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",0.0,0.0208333333333333,0.0416666666666666,0.0416666666666666,0.0833333333333333,0.125,0.0416666666666666,0.0833333333333333,0.125,0.0833333333333333,
51-4022.00,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",0.0,0.0416666666666666,0.0833333333333333,0.0,0.0416666666666666,0.0833333333333333,0.0,0.0333333333333333,0.0666666666666666,0.0333333333333333,
51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",0.1176470588235294,0.1764705882352941,0.2352941176470588,0.0,0.0735294117647058,0.1470588235294117,0.0434782608695652,0.0869565217391304,0.1304347826086956,0.0869565217391304,
51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",0.0,0.01,0.02,0.0,0.02,0.04,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,
51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",0.0,0.0303030303030303,0.0606060606060606,0.0,0.0,0.0,0.0,0.0277777777777777,0.0555555555555555,0.0277777777777777,
51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",0.032258064516129,0.064516129032258,0.0967741935483871,0.0,0.064516129032258,0.1290322580645161,0.0869565217391304,0.1739130434782608,0.2608695652173913,0.1739130434782608,0.1157856025677756
51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",0.1290322580645161,0.1612903225806451,0.1935483870967742,0.0,0.032258064516129,0.064516129032258,0.1176470588235294,0.1470588235294117,0.1764705882352941,0.1470588235294117,0.14005711406083704
51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",0.2068965517241379,0.2413793103448275,0.2758620689655172,0.0,0.0689655172413793,0.1379310344827586,0.1875,0.21875,0.25,0.21875,0.22454703049962135
51-4041.00,Machinists,0.1632653061224489,0.2346938775510204,0.3061224489795918,0.0,0.1326530612244897,0.2653061224489795,0.2105263157894736,0.2631578947368421,0.3157894736842105,0.2631578947368421,
51-4051.00,Metal-Refining Furnace Operators and Tenders,0.0833333333333333,0.1041666666666666,0.125,0.0,0.0416666666666666,0.0833333333333333,0.0,0.0714285714285714,0.1428571428571428,0.0714285714285714,
51-4052.00,"Pourers and Casters, Metal",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
51-4061.00,"Model Makers, Metal and Plastic",0.1290322580645161,0.1612903225806451,0.1935483870967742,0.0,0.0967741935483871,0.1935483870967742,0.1764705882352941,0.2352941176470588,0.2941176470588235,0.2352941176470588,
51-4062.00,"Patternmakers, Metal and Plastic",0.0869565217391304,0.1521739130434782,0.217391304347826,0.0,0.1304347826086956,0.2608695652173913,0.1818181818181818,0.25,0.3181818181818182,0.25,
51-4071.00,Foundry Mold and Coremakers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",0.0232558139534883,0.0813953488372093,0.1395348837209302,0.0,0.0348837209302325,0.0697674418604651,0.0,0.0535714285714285,0.1071428571428571,0.0535714285714285,
51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",0.0769230769230769,0.1025641025641025,0.1282051282051282,0.1025641025641025,0.141025641025641,0.1794871794871795,0.125,0.1666666666666666,0.2083333333333333,0.1666666666666666,0.09036161103020474
51-4111.00,Tool and Die Makers,0.09375,0.1875,0.28125,0.0,0.109375,0.21875,0.1578947368421052,0.2368421052631578,0.3157894736842105,0.2368421052631578,0.2075871565502175
51-4121.00,"Welders, Cutters, Solderers, and Brazers",0.0784313725490196,0.088235294117647,0.0980392156862745,0.0,0.0392156862745098,0.0784313725490196,0.0263157894736842,0.0526315789473684,0.0789473684210526,0.0526315789473684,
51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",0.0454545454545454,0.0681818181818181,0.0909090909090909,0.0,0.0568181818181818,0.1136363636363636,0.1395348837209302,0.1511627906976744,0.1627906976744186,0.1511627906976744,
51-4191.00,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",0.1764705882352941,0.1764705882352941,0.1764705882352941,0.0,0.0588235294117647,0.1176470588235294,0.0909090909090909,0.1363636363636363,0.1818181818181818,0.1363636363636363,
51-4192.00,"Layout Workers, Metal and Plastic",0.0,0.1304347826086956,0.2608695652173913,0.0,0.1521739130434782,0.3043478260869565,0.0,0.0789473684210526,0.1578947368421052,0.0789473684210526,
51-4193.00,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",0.0625,0.1041666666666666,0.1458333333333333,0.0,0.0416666666666666,0.0833333333333333,0.0454545454545454,0.0606060606060606,0.0757575757575757,0.0606060606060606,
51-4194.00,"Tool Grinders, Filers, and Sharpeners",0.0,0.0333333333333333,0.0666666666666666,0.0,0.0,0.0,0.0,0.0208333333333333,0.0416666666666666,0.0208333333333333,
51-5111.00,Prepress Technicians and Workers,0.0625,0.4375,0.8125,0.03125,0.109375,0.1875,0.1395348837209302,0.2209302325581395,0.3023255813953488,0.2209302325581395,
51-5112.00,Printing Press Operators,0.175,0.2875,0.4,0.0,0.125,0.25,0.0689655172413793,0.2586206896551724,0.4482758620689655,0.2586206896551724,
51-5113.00,Print Binding and Finishing Workers,0.0512820512820512,0.0897435897435897,0.1282051282051282,0.0,0.0641025641025641,0.1282051282051282,0.0512820512820512,0.0769230769230769,0.1025641025641025,0.0769230769230769,
51-6011.00,Laundry and Dry-Cleaning Workers,0.025,0.05,0.075,0.0,0.05,0.1,0.0357142857142857,0.0535714285714285,0.0714285714285714,0.0535714285714285,
51-6021.00,"Pressers, Textile, Garment, and Related Materials",0.0,0.0104166666666666,0.0208333333333333,0.0,0.0208333333333333,0.0416666666666666,0.0,0.0,0.0,0.0,
51-6031.00,Sewing Machine Operators,0.0465116279069767,0.0813953488372093,0.1162790697674418,0.0,0.0232558139534883,0.0465116279069767,0.0285714285714285,0.0285714285714285,0.0285714285714285,0.0285714285714285,
51-6041.00,Shoe and Leather Workers and Repairers,0.0,0.0588235294117647,0.1176470588235294,0.0,0.0588235294117647,0.1176470588235294,0.0,0.0212765957446808,0.0425531914893617,0.0212765957446808,
51-6042.00,Shoe Machine Operators and Tenders,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0,0.0217391304347826,0.0434782608695652,0.0,0.0147058823529411,0.0294117647058823,0.0147058823529411,
51-6051.00,"Sewers, Hand",0.0,0.0416666666666666,0.0833333333333333,0.0,0.0416666666666666,0.0833333333333333,0.0,0.0,0.0,0.0,
51-6052.00,"Tailors, Dressmakers, and Custom Sewers",0.0454545454545454,0.0909090909090909,0.1363636363636363,0.0,0.0681818181818181,0.1363636363636363,0.0909090909090909,0.1136363636363636,0.1363636363636363,0.1136363636363636,0.05806878248476469
51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders,0.131578947368421,0.1578947368421052,0.1842105263157894,0.0,0.1184210526315789,0.2368421052631578,0.0588235294117647,0.1323529411764706,0.2058823529411764,0.1323529411764706,
51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders",0.1071428571428571,0.1607142857142857,0.2142857142857142,0.0,0.1428571428571428,0.2857142857142857,0.0769230769230769,0.173076923076923,0.2692307692307692,0.173076923076923,
51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",0.125,0.15625,0.1875,0.0,0.125,0.25,0.0714285714285714,0.1428571428571428,0.2142857142857142,0.1428571428571428,
51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",0.0857142857142857,0.0857142857142857,0.0857142857142857,0.0,0.0714285714285714,0.1428571428571428,0.081081081081081,0.0945945945945946,0.1081081081081081,0.0945945945945946,
51-6091.00,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",0.0689655172413793,0.0689655172413793,0.0689655172413793,0.0,0.0862068965517241,0.1724137931034483,0.0294117647058823,0.0294117647058823,0.0294117647058823,0.0294117647058823,
51-6092.00,Fabric and Apparel Patternmakers,0.125,0.46875,0.8125,0.0,0.1875,0.375,0.125,0.34375,0.5625,0.34375,0.3295624926821022
51-6093.00,Upholsterers,0.1176470588235294,0.1911764705882352,0.2647058823529412,0.0294117647058823,0.088235294117647,0.1470588235294117,0.21875,0.25,0.28125,0.25,
51-7011.00,Cabinetmakers and Bench Carpenters,0.0588235294117647,0.1176470588235294,0.1764705882352941,0.0,0.0441176470588235,0.088235294117647,0.2307692307692307,0.2884615384615384,0.3461538461538461,0.2884615384615384,
